RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
816607,14615,Default,Socorro Field Office,901 South Highway 85,,Socorro,NM,87801,USA,2021-09-01
816608,14616,Default,New Mexico State Office,301 Dinosaur Trail,,Santa Fe,NM,87508,USA,2021-09-01
816609,14617,Default,New Mexico State Office,,,,NM,,USA,2021-09-01
816610,10050,Default,New Mexico State Office,,,,NM,,USA,2021-09-01
816612,14618,Default,Carlsbad Field Office,620 E. Greene Street,,Carlsbad,NM,88220,USA,2021-09-14
816613,14619,Default,Carlsbad Field Office,620 E. Greene Street,,Carlsbad,NM,88220,USA,2021-09-01
816614,14620,Default,Carlsbad Field Office,620 E. Greene Street,,Carlsbad,NM,88220,USA,2021-09-01
816615,10039,Default,Carlsbad Field Office,,,,NM,,USA,2021-09-01
816618,10041,Default,Farmington Field Office ,,,,NM,,USA,2021-09-01
816619,14622,Default,Farmington Field Office ,6251 College Blvd. Suite A,,Farmington,NM,87402,USA,2021-09-01
816620,14623,Default,Farmington Field Office ,6251 College Blvd. Suite A,,Farmington,NM,87402,USA,2021-09-01
816621,10042,Default,Farmington Field Office ,,,,NM,,USA,2021-09-01
816623,10052,Default,Las Cruces District Office ,,,,NM,,USA,2021-09-01
816624,10055,Default,Las Cruces District Office ,,,,NM,,USA,2021-09-01
816625,10056,Default,Las Cruces District Office ,,,,NM,,USA,2021-09-01
816628,14627,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005,USA,2021-09-01
816629,14628,Default,Rio Puerco Field Office ,,,,NM,,USA,2021-09-01
816630,14629,Default,Rio Puerco Field Office ,100 Sun Avenue NE,Pan American Bldg. Suite 330,Albuquerque,NM,87109,USA,2021-09-01
816631,1835,Default,Rio Puerco Field Office ,,,,NM,,USA,2021-09-01
816632,10046,Default,Rio Puerco Field Office ,,,,NM,,USA,2021-09-01
816633,10047,Default,Rio Puerco Field Office ,,,,NM,,USA,2021-09-01
816634,14630,Default,Rio Puerco Field Office ,"100 Sun Avenue, NE","Pan American Building, Suite 330",Albuquerque,NM,87109,USA,2021-09-01
816635,10061,Default,Roswell Field Office ,,,,NM,,USA,2021-09-01
816636,10062,Default,Roswell Field Office ,,,,NM,,USA,2021-09-01
816637,1839,Default,Socorro Field Office,,,,NM,,USA,2021-09-01
816638,14631,Default,Socorro Field Office,901 South Highway 85,,Socorro,NM,87801,USA,2021-09-01
816639,1840,Default,Socorro Field Office,,,,NM,,USA,2021-09-01
816640,10065,Default,Socorro Field Office,,,,NM,,USA,2021-09-01
816641,14632,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2021-09-01
816642,14633,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2021-12-14
816643,14634,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2021-09-01
816645,14636,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2021-09-01
816646,14637,Default,Taos Field Office ,226 Cruz Alta Road,,Taos,NM,87571,USA,2021-09-01
817,1693,Default,Kremmling Field Office,2103 E. Park Avenue,,Kremmling,CO,80459,USA,2021-09-01
818,1694,Default,Gunnison Gorge National Conservation Area,2465 South Townsend Avenue,,Montrose,CO,81401,USA,2022-04-13
819,1697,Default,San Luis Valley Field Office,1313 E. Hwy 160," ",Monte Vista,CO,81144,USA,2021-09-24
819711,2149,Default,,Moab Field Office,82 East Dogwood,Moab,UT,84532,USA,2021-09-01
819712,14494,Default,Moab Field Office,82 East Dogwood,,Moab,UT,84532,USA,2021-09-23
820342,15148,Default,Roseburg District Office,777 NW Garden Valley Blvd.,,Roseburg,OR,97471,USA,2021-09-01
821,1701,Default,Northeastern States Field Office ,"626 E. Wisconsin Ave., Suite 200",,Milwaukee,WI,53202,USA,2021-09-01
821573,15114,Default,18035 W. 1540 N.,,,Fairfield,UT,84013,USA,2020-12-09
821574,15115,Default,U.S. 189,,,Midway,UT,84049,USA,2020-12-09
821575,15150,Default,121100 North East Frontage Road,,,Lehi,UT,84020,USA,2020-12-09
821576,15149,Default,Gunlock Road,,,Gunlock,UT,84733,USA,2020-12-09
821577,15105,Default,5535 S. Highway 66,,,Morgan,UT,84050,USA,2020-12-09
821581,15151,Default,c/o Mountain Trails Foundation,PO Box 754,,Park City,UT,84060,USA,2020-12-09
824,1708,Default,,Kremmling Field Office,2103 E. Park Avenue,Kremmling,CO,80459,USA,2022-08-09
824191,15095,Default,PO Box 1343,,,Huntington,UT,84528,USA,2020-12-09
825300,15155,Default,Baker Field Office,3100 H Street,,Baker City,OR,97814,USA,2022-10-14
825920,610,Default,Bureau of Land Management,Merced River RMA,,Briceburg,CA,95345,USA,2022-09-21
826,1710,Default,Canyons of the Ancients National Monument Visitor Center and Museum," County Road 7.25"," ",Pleasant View,CO,81331,USA,2021-09-23
827,1712,Default,Carson City District Office,5665 Morgan Mill Road,,Carson City,NV,89701,USA,2021-09-01
827768,15156,Default,Vale District Office,100 Oregon Street,,Vale,OR,97918,USA,2021-09-01
827785,15159,Default,Prineville District Office,3050 N.E. 3rd St.,,Prineville,OR,97754,USA,2021-09-01
827799,15160,Default,Wenatchee Field Office,915 Walla Walla Ave,,Wenatchee,WA,98801,USA,2021-12-08
827816,1763,Default,Lopez Island Field Office,37 Washburn Place,,Lopez Island,WA,98261,USA,2021-09-01
827830,1790,Default,Border Field Office,1103 N. Fancher Road,,Spokane,WA,99212,USA,2022-09-09
827833,15163,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
827834,15164,Default,Bureau of land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
827835,15165,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827836,15166,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
827837,15167,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827840,15170,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2022-08-31
827841,1237,Default,Barstow Field Office,,,Apple Valley,CA,92307,USA,2021-10-20
827842,15171,Default,Bureau of Land Management,Barstow Field Office ,2601 Barstow Rd. ,Barstow,CA,92311,USA,2021-09-01
827844,1785,Default,Barstow Field Office,,,Barstow,CA,92311,USA,2022-03-18
827847,15174,Default,"Bureau of Land Management, Barstow Field Office",El Mirage Visitor Center,20471 Mt. View Rd,El Mirage,CA,92301,USA,2021-09-01
827848,15175,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2021-09-01
827850,15177,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow ,CA,92311,USA,2022-04-19
827859,15183,Default,Bureau of Land Management,Palm Springs South Coast Field Office,1201 Bird Center Drive,Palm Springs,CA,92262,USA,2021-09-01
827860,15184,Default,Bureau of Land Management,Palm Springs South Coast Field Office,1201 Bird Center Drive,Palm Springs,CA,92262,USA,2021-09-01
827862,13069,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827863,15186,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
827865,15187,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
827866,15188,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
827867,15189,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827868,607,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827869,15190,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827871,15192,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827873,15193,Default,Bishop Field Office,"351 Pacu Lane, Suite 100",,Bishop,CA,93546,USA,2021-09-01
827874,15194,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
827876,15196,Default,Bureau of Land Management,Bishop Field Office,"351 Pacu Lane, Suite 100",Bishop,CA,93546,USA,2021-09-01
828490,1284,Default,(Physical address),4005 Sandpiper Road,,Virginia Beach,VA,23456,USA,2020-12-09
828491,1284,Default,(Mailing Address),1324 Sandbridge Road,,Virginia Beach,VA,23456,PH,2020-12-09
828492,609,Default,Bureau of Land Management,Mother Lode Field Office,5152 Hillsdale Circle,El Dorado Hills,CA,95762,USA,2021-09-01
828493,14819,Default,Bureau of Land Management,Central Coast Field Office,940 2nd Avenue,Marina,CA,93933,USA,2022-05-26
828499,15087,Default,Bureau of Land Management,Arcata Field Office,1695 Heindon Road,Arcata,CA,95521,USA,2021-09-01
828501,15084,Default,Bureau of Land Management,Arcata Field Office,1695 Heindon Road,Arcata,CA,95521,USA,2021-09-01
828505,14782,Default,Bureau of Land Management,Bakersfield Field Office,3801 Pegasus Drive,Bakersfield,CA,93308,USA,2021-09-01
828517,15162,Default,Border Field Office,1103 N. Fancher Road,,Spokane,WA,99212,USA,2021-09-01
828518,14785,Default,Bureau of Land Management,Bakersfield Field Office,3801 Pegasus Drive,Bakersfield,CA,93308,USA,2021-09-01
828520,14789,Default,Bureau of Land Management,Bakersfield Field Office,3801 Pegasus Drive,Bakersfield,CA,93308,USA,2021-09-01
828521,14797,Default,Bureau of Land Management,Bakersfield Field Office,3801 Pegasus Drive,Bakersfield,CA,93308,USA,2022-06-15
828522,3107,Default,Bureau of Land Management,California Coastal National Monument,940 2nd Ave,Marina,CA,93933,USA,2021-09-01
828523,3107,Default,Palm Springs South Coast Field Office,,,,CA,,USA,2021-09-01
828532,15197,Default,Lakeview District Office,1301 South G Street,,Lakeview,OR,97630,USA,2021-09-01
828534,13425,Default,Bureau of Land Management," Palm Springs South Coast Field Office",1201 Bird Center Drive," Palm Springs",CA,92262,USA,2022-10-05
828535,13449,Default,,,,,CA,,USA,2021-09-01
828536,13449,Default,Palm Springs South Coast Field Office,,,,CA,,USA,2021-09-01
828537,13237,Default,Bureau of Land Management," Palm Springs South Coast Field Office",1201 Bird Center Drive," Palm Springs",CA," 92262",USA,2022-02-28
828540,13246,Default," Bureau of Land Management",Palm Springs South Coast Field Office,1201 Bird Center Drive,Palm Springs,CA,92262,USA,2022-02-28
829156,15198,Default,635 N. Main,,,Cedar City,UT,84721,USA,2020-12-09
829161,14874,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Highway 95,Needles,CA,92363,USA,2021-09-01
829166,14780,Default,Bureau of Land Management,Bakersfield Field Office,3801 Pegasus Drive,Bakersfield,CA,93308,USA,2021-09-01
829167,14780,Default,Ridgecrest Field Office,300 S. Richmond Rd.,,Ridgecrest,CA,93555,USA,2021-09-01
82931,1116,Default,,,,,WA,,USA,2021-09-23
829661,15096,Default,12225 South Yuba Dam Road,,,Levan,UT,84639,USA,2020-12-09
829662,15099,Default,1281 Warm Springs Rd,,,Midway,UT,84049,USA,2020-12-09
829673,3113,Default,Bureau of Land Management,Palm Springs South Coast Field Office,1201 Bird Center Drive,Palm Springs,CA,92262,USA,2022-02-28
829674,3113,Default,Santa Rosa and San Jacinto Mountains National Monument Visitor Center,51-500 Highway 74,,Palm Desert,CA,92260,USA,2022-02-28
829676,1173,Default,"Bureau of Land Management, Palm Springs-South Coast Field Office",Big Morongo Preserve,1201 Bird Center Drive,"Morongo Valley, CA 92256",CA,92256,USA,2022-02-28
82973,1011,Default,,,,,WA,,USA,2021-09-23
82974,1011,Default,,,,,ID,,USA,2021-09-23
82975,1011,Default,,,,,MT,,USA,2021-09-23
830,1720,Default,,,,,AZ,,USA,2021-09-01
830294,14906,Default,Springfield Interagency Office,"3106 Pierce Parkway, Suite E",,Springfield,OR,97477,USA,2021-09-27
830299,14905,Default,Springfield Inter-agency Office,"3106 Pierce Parkway, Suite E",,Springfield,OR,97477,USA,2021-09-01
830300,14565,Default,Lower Potomac Field Station,9699 Riverside Road,,Nanjemoy,MD,20662,USA,2022-11-21
830301,15106,Default,2601 Sunnyside Ave,,,Salt Lake City,UT,84108,USA,2020-12-09
830302,15107,Default,24220 W 7655 S State Park Rd,,,Duchesne,UT,84021,USA,2020-12-09
830303,15108,Default,PO Box 166,(10 miles up S.R. 96,,Price,UT,84501,USA,2020-12-09
830304,15109,Default,9040 N. State Highway 302,,,Peoa,UT,84061,USA,2020-12-09
830306,15111,Default,PO Box 43,"(Near U.S. 89, Junction Visitor Center)",,Antimony,UT,84712,USA,2020-12-09
832,1725,Default,Lander Field Office ,1335 Main Street,,Lander,WY,82520,USA,2021-09-01
832763,15182,Default,Bureau of Land Mangement,Palm Springs-South Coast Field Office,1201 Bird Center Drive,Palm Springs,CA,92262,USA,2021-09-01
832764,15110,Default,472 N. 5300 W.,,,Hurricane,UT,84737,USA,2020-12-09
834,1728,Default,Coos Bay District,1300 Airport Lane ,,North Bend,OR,97459,USA,2022-10-14
836,1732,Default,Kanab Field Office,669 S. Hwy. 89A,,Kanab,UT,84741,USA,2021-09-01
837,1736,Default,Rio Grande Gorge Visitor Center ,2873 SR 68,,Pilar,NM,87531,USA,2021-09-01
837066,16199,Default,669 South Highway 89A,,,Kanab,UT,84741,USA,2022-07-13
837067,16200,Default,St. George Field Office,345 East Riverside Drive,,St. George,UT,84790,USA,2021-09-01
837068,16201,Default,345 East Riverside Drive,,,St. George,UT,84790,USA,2022-11-01
837070,16202,Default,345 East Riverside Drive,,,St. George,UT,84790,USA,2021-09-01
837071,16203,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Hwy 95,Needles,CA,92363,USA,2021-09-01
837072,13348,Default,Bureau of Land Management," Needles Field Office",1303 South U.S. Highway 95," Needles",CA,92363,USA,2021-09-01
837073,13359,Default,Bureau of Land Management,Needles Field Office,1303 S. Highway 95," Needles",CA,92363,USA,2021-09-01
837075,14841,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Highway 95,Needles,CA,92363,USA,2021-09-01
837077,13415,Default," Bureau of Land Management",Needles Field Office,1303 South U.S. Hwy 95,Needles,CA,92363,USA,2021-09-01
837079,16204,Default,Moab Field Office ,82 East Dogwood,,Moab,UT,84532,USA,2021-09-01
837081,16206,Default,170 South 500 East,,,Vernal,UT,84078,USA,2021-09-01
837083,16208,Default,669 South Highway 89A,,,Kanab,UT,84741,USA,2021-09-01
837085,16210,Default,669 South Highway 89A,,,Kanab,UT,84741,USA,2021-09-01
837086,14883,Default,Bureau of Land Management,Eagle Lake Field Office,2550 Riverside Drive,Susanville,CA,96130,USA,2022-08-23
837088,16212,Default,95 East 500 North,,,Fillmore,UT,84631,USA,2021-09-01
837090,16214,Default,365 North Main,,,Monticello,UT,84535,USA,2021-09-01
837094,16218,Default,82 East Dogwood,,,Moab,UT,84532,USA,2021-09-01
837096,14863,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Hwy 95,Needles,CA,92363,USA,2021-09-01
837097,14864,Default,Bureau of Land Management,Needles Field Office,1303 S. Highway 95,Needles,CA,92363,USA,2021-09-01
837098,14865,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Highway 95,Needles,CA,92363,USA,2021-09-01
837099,14867,Default,Bureau of Land Management,Needles Field Office,1303 S. Highway 95,Needles,CA,92363,USA,2021-09-01
837100,16219,Default,Henry Mountains Field Station,380 South 100 West,,Hanksville ,UT,84734,USA,2021-09-01
837102,16198,Default,Bureau of Land Management,Palm Springs-South Coast Field Office,1201 Bird Center Drive,Palm Spring,CA,92262,USA,2021-09-01
837718,14845,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Hwy 95,Needles,CA,92363,USA,2021-09-01
837720,14846,Default,Bureau of Land Management,Needles Field Office,1303 South U.S. Hwy 95,Needles,CA,92363,USA,2021-09-01
837721,13463,Default,Bureau of Land Management," Needles Field Office",1303 South U.S. Hwy 95," Needles",CA,92363,USA,2021-09-01
837722,13463,Default,Needles Field Office,,,,CA,,USA,2021-09-01
837724,13490,Default,Bureau of Land Management,Needles Field Office,," Needles",CA," 92363",USA,2021-09-01
837725,16220,Default,2370 S. Decker Lake Blvd,,,West Valley City,UT,84119,USA,2021-09-01
837726,16221,Default,,,,,UT,84741,USA,2022-11-01
837727,13500,Default,Bureau of Land Management," Needles Field Office",1303 S. Highway 95," Needles",CA," 92363",USA,2021-09-01
837728,13502,Default,Bureau of Land Management," Needles Field Office",1303 South U.S. Hwy 95," Needles",CA," 92363",USA,2021-09-01
837729,13509,Default,Bureau of Land Management," Needles Field Office",1303 South U.S. Hwy 95," Needles",CA," 92363",USA,2021-09-01
837730,14858,Default,Bureau of Land Management,Needles Field Office ,1303 South U.S. Hwy 95,Needles,CA,92363,USA,2021-09-23
837731,16222,Default,Kanab Field Office,669 S Highway 89A,,Kanab,UT,84741,USA,2021-09-01
838353,13306,Default,Bureau of Land Management,Central Coast Field Office,940 2nd Avenue,"Marina,",CA,93933,USA,2021-09-01
838356,16225,Default,380 South 100 West,,,Hanksville,UT,84734,USA,2021-09-01
838357,16226,Default,82 East Dogwood,,,Moab,UT,84532,USA,2021-09-01
838358,16227,Default,Price Field Office ,125 South 600 West,,Price,UT,84501,USA,2021-09-01
838361,16230,Default,669 South Highway 89A,,,Kanab,UT,84741,USA,2021-09-01
838362,16231,Default,2370 S. Decker Lake Blvd,,,West Valley City,UT,84119,USA,2021-09-01
838363,16232,Default,Price Field Office ,125 South 600 West,,Price,UT,84501,USA,2021-09-23
838364,16233,Default,125 South 600 West,,,Price,UT,84501,USA,2021-09-01
838365,16234,Default,Escalante Interagency Visitor Center,755 West Main St.,,Escalante,UT,84726,USA,2022-05-11
838367,16236,Default,Henry Mountains Field Station,380 South 100 West,,Hanksville,UT,84734,USA,2021-09-01
838368,16237,Default,669 South Highway 89A,,,Kanab,UT,84741,USA,2021-09-01
838369,16238,Default,669 South Highway 89A,,,Kanab,UT,84741,USA,2021-09-01
838370,16239,Default,380 South 100 West,,,Hanksville,UT,84734,USA,2021-09-01
838371,16240,Default,669 South Highway 89A,,,Kanab,UT,84741,USA,2021-09-01
838985,15168,Default,Bureau of Land Management,San Joaquin River Gorge Visitor Center,40060 Smalley Road,Auberry,CA,93602,USA,2022-01-09
838986,15168,Default,Bureau of Land Management,Bakersfield Field Office,35126 McMurtrey Ave,Bakersfield,CA,93308,USA,2022-01-09
838989,615,Default,Bureau of Land Management,San Joaquin River Gorge Visitor Center,40060 Smalley Road,Auberry,CA,93602,USA,2022-01-09
838990,615,Default,Bureau of Land Management,Bakersfield Field Office,35126 McMurtrey Ave,Bakersfield,CA,93308,USA,2022-01-09
839,1740,Default,Bakersfield Field Office,3801 Pegasus Drive,,Bakersfield,CA,93308,USA,2021-09-01
839001,14624,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005,USA,2021-10-21
839002,15120,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005-3371,USA,2021-09-01
839003,14578,Default,Farmington Field Office ,6251 College Blvd. Suite A,,Farmington,NM,87402,USA,2021-09-01
839004,14579,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005-3371,USA,2021-09-01
839005,14621,Default,Farmington Field Office ,6251 College Blvd. Suite A,,Farmington,NM,87402,USA,2021-09-01
839006,1832,Default,Farmington Field Office,6251 College Blvd. Suite A,,Farmington,NM,87402,USA,2021-09-01
839007,14580,Default,Socorro Field Office,901 South Highway 85,,Socorro,NM,97801-4168,USA,2021-09-01
839641,14581,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005-3371,USA,2021-09-01
839642,14582,Default,Las Cruces District Office ,1800 Marquess Street,,Las Cruces,NM,88005-3371,USA,2021-09-01
839643,10040,Default,Farmington Field Office ,6251 College Blvd. Suite A,,Farmington ,NM,87402,USA,2021-09-01
